"MONTH_ID","PROV_ID","AREA_ID","SERVICE_TYPE","USER_ID","ONEIN3MON_TERM_TYPE","ONEIN3MON_IS_SMART","ONEIN3MON_IS_IPHONE","LASTIN3MON_IPHONE_VERSION","ONEIN3MON_OTHER_DET","ONEIN1MON_TERM_TYPE","ONEIN1MON_IS_SMART","ONEIN1MON_IS_IPHONE","LASTIN1MON_IPHONE_VERSION","ONEIN1MON_OTHER_DET","FLUXMOST1MON_IMEI","FLUXMOST1MON_MANU_ID","FLUXMOST1MON_MODEL_ID","FLUXMOST1MON_TERM_TYPE","FLUXMOST1MON_IS_SMART","FLUXMOST1MON_OTHER_DET","FLUXMOST1MON_OS_TYPE","USEMOST1MON_IMEI","USEMOST1MON_MANU_ID","USEMOST1MON_MODEL_ID","USEMOST1MON_TERM_TYPE","USEMOST1MON_IS_SMART","USEMOST1MON_OTHER_DET","USEMOST1MON_OS_TYPE","TM_LAST_IMEI","TM_LAST_MANU_ID","TM_LAST_MODEL_ID","TM_LAST_TERM_TYPE","TM_LAST_IS_SMART","TM_LAST_OTHER_DET","TM_LAST_OS_TYPE","USEMOST3MON_IMEI","USEMOST3MON_MANU_ID","USEMOST3MON_MODEL_ID","USEMOST3MON_TERM_TYPE","USEMOST3MON_IS_SMART","USEMOST3MON_OTHER_DET","USEMOST3MON_OS_TYPE","IS_RECOGNIZABLE_TERM","ONEIN1MON_TERM_TYPE_4G","ONEIN3MON_IMEI_4G","ONEIN3MON_IMEI_3G","ONEIN1MON_IMEI_4G","ONEIN1MON_IMEI_3G","ONEIN3MON_IMEI_2G","ONEIN1MON_IMEI_2G"
"201511","079","V0540100","30AAAAAA","1159479","4G","1","1","M100140","","3G","1","1","M100140","","35443506381917","C10135","M100140","4G","1","","03","35443506381917","C10135","M100140","4G","1","","03","35443506381917","C10135","M100140","4G","1","","03","35443506381917","C10135","M100140","4G","1","","03","1","4G","35443506381917","","35443506381917","","",""
"201511","079","V0542600","30AAAAAA","200055911","4G","1","1","M100144","","3G","1","1","M100136","","","","","00","0","2","","99000278621807","C10135","M100136","3G","1","","03","99000278621807","C10135","M100136","3G","1","","03","","","","00","0","2","","1","3G","35884105501254","99000278621807","","99000278621807","",""
"201511","079","V0542600","200101AA","200055923","3G","1","0","","","3G","1","0","","","86518002279009","C10619","M108887","3G","1","","01","86518002279009","C10619","M108887","3G","1","","01","35881405200587","C10135","M177929","3G","0","","99","86518002279009","C10619","M108887","3G","1","","01","1","3G","","86518002279009","","86518002279009","86518002279009","86518002279009"
"201511","079","V0542600","200101AA","200055935","3G","1","0","","","3G","1","0","","","","","","00","0","1","","86617702645109","C10235","M105382","3G","1","","01","86617702645109","C10235","M105382","3G","1","","01","86617702645109","C10235","M105382","3G","1","","01","1","3G","","86617702645109","","86617702645109","86617702645109","86617702645109"
"201511","079","V0540100","30AAAAAA","1162665","3G","1","0","","","3G","1","0","","","","","","00","0","1","","35465805064202","C10385","M106074","3G","1","","01","35465805064202","C10385","M106074","3G","1","","01","35465805064202","C10385","M106074","3G","1","","01","1","3G","","35465805064202","","35465805064202","35465805064202","35465805064202"
"201511","079","V0540100","30AAAAAA","1162675","3G","0","0","","","3G","1","0","","","35439306204108","C10135","M177931","3G","0","","99","35439306204108","C10135","M177931","3G","0","","99","35439306204108","C10135","M177931","3G","0","","99","35439306204108","C10135","M177931","3G","0","","99","1","3G","","35439306204108","","35439306204108","",""
"201511","079","V0540100","30AAAAAA","1162677","3G","1","1","MC00045","","3G","1","0","","","","","","00","0","2","","35611406190695","C10336","M103177","3G","1","","01","35611406190695","C10336","M103177","3G","1","","01","","","","00","0","2","","1","3G","","01367700436899","","35611406190695","35611406190695","35611406190695"
"201511","079","V0540100","30AAAAAA","1162684","3G","1","0","","","3G","1","0","","","86031202535982","C10035","M100023","3G","1","","01","86031202535982","C10035","M100023","3G","1","","01","86031202535982","C10035","M100023","3G","1","","01","86031202535982","C10035","M100023","3G","1","","01","1","3G","","86031202535982","","86031202535982","",""
"201511","079","V0540100","30AAAAAA","1167867","3G","1","0","","","3G","1","0","","","86336002865378","C10035","M100031","3G","1","","01","86336002865378","C10035","M100031","3G","1","","01","86336002865378","C10035","M100031","3G","1","","01","86336002865378","C10035","M100031","3G","1","","01","1","3G","","86336002865378","","86336002865378","",""
"201511","079","V0540100","30AAAAAA","1168392","","","","","","00","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","",""
"201511","079","V0540100","30AAAAAA","200062509","00","0","0","","2","00","0","0","","1","","","","00","0","1","","","","","00","0","1","","","","","00","0","1","","","","","00","0","2","","0","00","","","","","",""
"201511","079","V0540100","200101AA","200062619","3G","1","1","M100136","","3G","1","1","M100136","","","","","00","0","2","","01347300782150","C10135","M100136","3G","1","","03","01347300782150","C10135","M100136","3G","1","","03","","","","00","0","2","","1","3G","","01347300782150","","01347300782150","",""
"201511","079","V0540100","30AAAAAA","200055639","4G","1","1","M100140","","3G","1","1","M100140","","35444206033739","C10135","M100140","4G","1","","03","35444206033739","C10135","M100140","4G","1","","03","35444206033739","C10135","M100140","4G","1","","03","35444206033739","C10135","M100140","4G","1","","03","1","4G","35444206033739","","35444206033739","","",""
"201511","079","V0540100","30AAAAAA","200056434","3G","1","0","","","00","0","0","","1","","","","00","0","1","","","","","00","0","1","","","","","00","0","1","","35893801622255","C10150","M103238","3G","1","","01","0","00","","35893801622255","","","35893801622255",""
"201511","079","V0540100","30AAAAAA","200056452","3G","1","0","","","3G","1","0","","","86696802754141","C10235","M105385","3G","1","","01","86696802754141","C10235","M105385","3G","1","","01","86696802754141","C10235","M105385","3G","1","","01","86696802754141","C10235","M105385","3G","1","","01","1","3G","","86696802754141","","86696802754141","86696802754141","86696802754141"
"201511","079","V0542400","30AAAAAA","200056766","3G","1","1","M100136","","3G","1","0","","","","","","00","0","2","","86395802094810","C10150","M103397","3G","1","","01","86482802203414","C10231","M104486","3G","1","","01","","","","00","0","2","","1","3G","","86551902638208","","86482802203414","86551902638208","86482802203414"
"201511","079","V0540100","30AAAAAA","200055122","3G","1","0","","","3G","1","0","","","86049902605592","C10150","M103272","3G","1","","01","86049902605592","C10150","M103272","3G","1","","01","86049902605592","C10150","M103272","3G","1","","01","86049902605592","C10150","M103272","3G","1","","01","1","3G","","86049902605592","","86049902605592","",""
"201511","079","V0542600","200101AA","200056120","3G","1","1","MC00045","","3G","1","0","","","","","","00","0","1","","86538602603268","C10564","M106808","3G","1","","01","86538602603268","C10564","M106808","3G","1","","01","86538602603268","C10564","M106808","3G","1","","01","1","3G","","86538602603268","","86538602603268","86455302038045",""
"201511","079","V0540100","30AAAAAA","200056497","3G","1","0","","","3G","1","0","","","35273406352723","C10385","M106188","3G","1","","01","35273406352723","C10385","M106188","3G","1","","01","35273406352723","C10385","M106188","3G","1","","01","35273406352723","C10385","M106188","3G","1","","01","1","3G","","35273406352723","","35273406352723","35273406352723","35273406352723"
"201511","079","V0540100","30AAAAAA","200056511","3G","1","0","","","3G","1","0","","","86597802051164","C10305","M102692","3G","1","","01","86597802051164","C10305","M102692","3G","1","","01","86597802051164","C10305","M102692","3G","1","","01","86597802051164","C10305","M102692","3G","1","","01","1","3G","","86597802051164","","86597802051164","86597802051164","86597802051164"
"201511","079","V0540100","30AAAAAA","200056772","3G","1","0","","","3G","1","0","","","86645002016562","C10471","M100982","3G","1","","01","86645002016562","C10471","M100982","3G","1","","01","86645002016562","C10471","M100982","3G","1","","01","86645002016562","C10471","M100982","3G","1","","01","1","3G","","86645002016562","","86645002016562","",""
"201511","079","V0540100","30AAAAAA","200056796","3G","1","0","","","3G","1","0","","","","","","00","0","2","","86232202038744","C10161","M100616","3G","1","","01","86232202038744","C10161","M100616","3G","1","","01","","","","00","0","2","","1","3G","","86232202038744","","86232202038744","86232202038744","86232202038744"
"201511","079","V0540100","30AAAAAA","200062780","3G","1","0","","","00","0","0","","","35853406008783","C10385","M162321","3G","1","","01","35853406008783","C10385","M162321","3G","1","","01","35853406008783","C10385","M162321","3G","1","","01","35853406008783","C10385","M162321","3G","1","","01","0","3G","","35853406008783","","35853406008783","",""
"201511","079","V0540100","30AAAAAA","200055502","3G","1","0","","","3G","1","0","","","35598105196161","C10385","M102540","3G","1","","01","35598105196161","C10385","M102540","3G","1","","01","35598105196161","C10385","M102540","3G","1","","01","35598105196161","C10385","M102540","3G","1","","01","1","3G","","35598105196161","","35598105196161","",""
"201511","079","V0540100","30AAAAAA","200055841","3G","1","1","MC00045","","3G","1","1","MC00045","","01327700222111","C10135","MC00045","3G","1","","03","01327700222111","C10135","MC00045","3G","1","","03","01327700222111","C10135","MC00045","3G","1","","03","01327700222111","C10135","MC00045","3G","1","","03","1","3G","","01327700222111","","01327700222111","",""
"201511","079","V0540100","30AAAAAA","200056185","4G","1","1","M100140","","3G","1","1","M100140","","35924906620997","C10135","M100140","4G","1","","03","35924906620997","C10135","M100140","4G","1","","03","35924906620997","C10135","M100140","4G","1","","03","35924906620997","C10135","M100140","4G","1","","03","1","4G","35924906620997","","35924906620997","","",""
"201511","079","V0542400","30AAAAAA","200056206","3G","1","0","","","3G","1","0","","","35885105075311","C10385","M102539","3G","1","","01","35885105075311","C10385","M102539","3G","1","","01","35885105075311","C10385","M102539","3G","1","","01","35885105075311","C10385","M102539","3G","1","","01","1","3G","","35885105075311","","35885105075311","",""
"201511","079","V0540100","30AAAAAA","200056561","3G","1","0","","","3G","1","0","","","86744802024484","C10305","M179753","3G","1","","01","86744802024484","C10305","M179753","3G","1","","01","86744802024484","C10305","M179753","3G","1","","01","86744802024484","C10305","M179753","3G","1","","01","1","3G","","86744802024484","","86744802024484","86744802024484","86744802024484"
"201511","079","V0540100","30AAAAAA","200067846","4G","1","1","M100148","","00","0","1","M100148","","35442806533574","C10135","M100148","4G","1","","03","35442806533574","C10135","M100148","4G","1","","03","35442806533574","C10135","M100148","4G","1","","03","35442806533574","C10135","M100148","4G","1","","03","0","4G","35442806533574","","35442806533574","","",""
"201511","079","V0540100","30AAAAAA","200063158","","","","","","00","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","",""
"201511","079","V0540100","30AAAAAA","200063167","4G","1","0","","","00","0","0","","","35688106495106","C10385","M106201","4G","1","","01","35688106495106","C10385","M106201","4G","1","","01","35688106495106","C10385","M106201","4G","1","","01","35688106495106","C10385","M106201","4G","1","","01","0","4G","35688106495106","","35688106495106","","",""
"201511","079","V0542500","30AAAAAA","200060186","3G","1","0","","","3G","1","0","","","86304202173892","C10333","M101288","3G","1","","01","86304202173892","C10333","M101288","3G","1","","01","86304202173892","C10333","M101288","3G","1","","01","86304202173892","C10333","M101288","3G","1","","01","1","3G","","86304202173892","","86304202173892","35840702019630","35840702019630"
"201511","079","V0540100","30AAAAAA","200060506","3G","0","0","","","3G","1","0","","","35439206266927","C10135","M177931","3G","0","","99","35439206266927","C10135","M177931","3G","0","","99","35439206266927","C10135","M177931","3G","0","","99","35439206266927","C10135","M177931","3G","0","","99","1","3G","","35439206266927","","35439206266927","",""
"201511","079","V0540100","30AAAAAA","200060525","3G","1","1","M154736","","00","0","1","M154736","","35210007180667","C10135","M154736","3G","1","","03","35210007180667","C10135","M154736","3G","1","","03","35210007180667","C10135","M154736","3G","1","","03","35210007180667","C10135","M154736","3G","1","","03","0","3G","","35210007180667","","35210007180667","",""
"201511","079","V0540100","30AAAAAA","200060532","4G","1","0","","","3G","1","0","","","35554605100136","C10385","M102547","3G","1","","01","35554605100136","C10385","M102547","3G","1","","01","86558502670956","C10150","M105564","4G","1","","01","35554605100136","C10385","M102547","3G","1","","01","1","4G","86558502670956","35554605100136","86558502670956","35554605100136","",""
"201511","079","V0540100","30AAAAAA","200060793","3G","1","0","","","3G","1","0","","","","","","00","0","2","","35743405120687","C10385","M106161","3G","1","","01","35743405120687","C10385","M106161","3G","1","","01","","","","00","0","2","","1","3G","","35743405120687","","35743405120687","",""
"201511","079","V0540100","200101AA","200060837","3G","1","0","","","3G","1","0","","","","","","00","0","1","","","","","00","0","2","","86971701284156","C10517","M107868","3G","1","","01","","","","00","0","2","","1","3G","","86971701284156","","86971701284156","86971701284156","86971701284156"
"201511","079","V0540100","30AAAAAA","200061129","3G","1","0","","","3G","1","0","","","86678902069321","C10150","M102313","3G","1","","01","86678902069321","C10150","M102313","3G","1","","01","86678902069321","C10150","M102313","3G","1","","01","86678902069321","C10150","M102313","3G","1","","01","1","3G","","86678902069321","","86678902069321","",""
"201511","079","V0542400","30AAAAAA","200061130","3G","1","0","","","3G","1","0","","","35220906118312","C10385","M106210","3G","1","","01","35220906118312","C10385","M106210","3G","1","","01","35220906118312","C10385","M106210","3G","1","","01","35220906118312","C10385","M106210","3G","1","","01","1","3G","","35220906118312","","35220906118312","35220906118312","35220906118312"
"201511","079","V0540100","30AAAAAA","200061134","3G","1","1","MC00045","","3G","1","1","MC00045","","01236800160219","C10135","MC00045","3G","1","","03","01236800160219","C10135","MC00045","3G","1","","03","01236800160219","C10135","MC00045","3G","1","","03","01236800160219","C10135","MC00045","3G","1","","03","1","3G","","01236800160219","","01236800160219","",""
"201511","079","V0540100","30AAAAAA","200056621","3G","1","0","","","3G","1","0","","","","","","00","0","2","","86763701333109","C10510","M105866","3G","1","","01","86763701333109","C10510","M105866","3G","1","","01","","","","00","0","2","","1","3G","","86763701333109","","86763701333109","86763701333109","86625601010643"
"201511","079","V0540100","30AAAAAA","200061498","3G","1","1","M100142","","00","0","1","M100142","","35802605091324","C10135","M100142","3G","1","","03","35802605091324","C10135","M100142","3G","1","","03","35802605091324","C10135","M100142","3G","1","","03","35802605091324","C10135","M100142","3G","1","","03","0","3G","","35802605091324","","35802605091324","",""
"201511","079","V0540100","200101AA","200056946","4G","1","0","","","3G","1","0","","","","","","00","0","2","","86287302834341","C10035","M100021","3G","1","","01","86287302834341","C10035","M100021","3G","1","","01","","","","00","0","2","","1","4G","86575502170570","86287302834341","86575502170570","86287302834341","",""
"201512","079","V0540100","30AAAAAA","1117241","4G","1","1","M179619","","3G","1","1","M179619","","35325207429554","C10135","M179619","4G","1","","03","35325207429554","C10135","M179619","4G","1","","03","35325207429554","C10135","M179619","4G","1","","03","35325207429554","C10135","M179619","4G","1","","03","1","4G","35325207429554","","35325207429554","","",""
"201512","079","V0540100","30AAAAAA","1117400","3G","1","0","","","3G","1","0","","","35489806513020","C10385","M106196","3G","1","","01","35489806513020","C10385","M106196","3G","1","","01","35489806513020","C10385","M106196","3G","1","","01","35489806513020","C10385","M106196","3G","1","","01","1","3G","","35489806513020","","35489806513020","35489806513020","35489806513020"
"201512","079","V0540100","30AAAAAA","1117499","3G","1","0","","","3G","1","0","","","35234305034355","C10385","M102537","3G","1","","01","35234305034355","C10385","M102537","3G","1","","01","35234305034355","C10385","M102537","3G","1","","01","35234305034355","C10385","M102537","3G","1","","01","1","3G","","35947805903322","","35234305034355","35234305034355","35234305034355"
"201512","079","V0540100","30AAAAAA","1117503","4G","1","1","M179618","","00","0","1","M179618","","35327807562196","C10135","M179618","4G","1","","03","35327807562196","C10135","M179618","4G","1","","03","35327807562196","C10135","M179618","4G","1","","03","35327807562196","C10135","M179618","4G","1","","03","0","4G","35327807562196","01335300739443","35327807562196","01335300739443","",""
"201512","079","V0540100","30AAAAAA","1117592","3G","0","0","","","2G","0","0","","","35523603038010","C10529","M110155","2G","0","","02","35523603038010","C10529","M110155","2G","0","","02","35523603038010","C10529","M110155","2G","0","","02","35807104542261","C10336","M154365","3G","0","","99","1","2G","","35807104542261","","","35523603038010","35523603038010"
"201512","079","V0540100","30AAAAAA","1118077","4G","1","1","MC00045","","3G","1","1","M177920","","01303000697344","C10135","M177920","3G","1","","03","01303000697344","C10135","M177920","3G","1","","03","35651805600949","C10385","M102516","3G","1","","01","01327700695287","C10135","MC00045","3G","1","","03","1","3G","35590206097866","01327700695287","","01303000697344","86700302004756",""
"201512","079","V0540100","30AAAAAA","1118994","4G","1","1","M100140","","3G","1","1","M100140","","35443906961776","C10135","M100140","4G","1","","03","35443906961776","C10135","M100140","4G","1","","03","35443906961776","C10135","M100140","4G","1","","03","35443906961776","C10135","M100140","4G","1","","03","1","4G","35443906961776","","35443906961776","","",""
"201512","079","V0540100","30AAAAAA","1119031","3G","1","0","","","3G","1","0","","","35907905135774","C10385","M106088","3G","1","","01","35907905135774","C10385","M106088","3G","1","","01","35907905135774","C10385","M106088","3G","1","","01","35907905135774","C10385","M106088","3G","1","","01","1","3G","","35907905135774","","35907905135774","35907905135774","35907905135774"
"201512","079","V0540100","30AAAAAA","1119556","4G","1","1","MC00045","","00","0","0","","","86710202975539","C10150","M101166","4G","1","","01","86710202975539","C10150","M101166","4G","1","","01","86710202975539","C10150","M101166","4G","1","","01","86710202975539","C10150","M101166","4G","1","","01","0","4G","86710202975539","01241800398785","86710202975539","","",""
"201512","079","V0540100","30AAAAAA","1119795","4G","1","0","","","3G","1","0","","","","","","00","0","2","","35709506557749","C10385","M106157","4G","1","","01","35709506557749","C10385","M106157","4G","1","","01","","","","00","0","2","","1","4G","35709506557749","","35709506557749","","",""
"201512","079","V0540100","30AAAAAA","1119969","3G","1","1","M100136","","00","0","1","M100136","","","","","00","0","1","","99000278703899","C10135","M100136","3G","1","","03","99000278703899","C10135","M100136","3G","1","","03","99000278703899","C10135","M100136","3G","1","","03","0","3G","","99000278703899","","99000278703899","",""
"201512","079","V0540100","30AAAAAA","1120226","3G","1","1","M177920","","3G","1","1","M177920","","99000192524718","C10135","M177920","3G","1","","03","99000192524718","C10135","M177920","3G","1","","03","99000192524718","C10135","M177920","3G","1","","03","99000192524718","C10135","M177920","3G","1","","03","1","3G","","99000192524718","","99000192524718","99000192524718","99000192524718"
"201512","079","V0540100","30AAAAAA","1120610","3G","1","1","M177920","","3G","1","1","M177920","","","","","00","0","1","","","","","00","0","2","","99000087235386","C10135","M177920","3G","1","","03","","","","00","0","2","","1","3G","","99000087235386","","99000087235386","99000087235386","99000087235386"
"201512","079","V0540100","30AAAAAA","200062452","4G","1","0","","","3G","1","0","","","","","","00","0","2","","35709506266749","C10385","M106157","4G","1","","01","35709506266749","C10385","M106157","4G","1","","01","","","","00","0","2","","1","4G","35709506266749","","35709506266749","","",""
"201512","079","V0540100","30AAAAAA","1179783","4G","1","1","M100148","","00","0","0","","","86516602470009","C10150","M103321","3G","1","","01","86516602470009","C10150","M103321","3G","1","","01","86516602470009","C10150","M103321","3G","1","","01","86516602470009","C10150","M103321","3G","1","","01","0","3G","35695506600905","86516602470009","","86516602470009","86516602470009","86516602470009"
"201512","079","V0540100","30AAAAAA","1179798","3G","1","0","","","2G","0","0","","","86666502945087","C10333","M101253","3G","1","","01","86666502945087","C10333","M101253","3G","1","","01","86666502945087","C10333","M101253","3G","1","","01","86666502945087","C10333","M101253","3G","1","","01","1","3G","","86666502945087","","86666502945087","86666502945087","86666502945087"
"201512","079","V0540100","30AAAAAA","200062509","00","0","0","","2","00","0","0","","1","","","","00","0","1","","","","","00","0","1","","","","","00","0","1","","","","","00","0","2","","0","00","","","","","",""
"201512","079","V0540100","30AAAAAA","200062619","3G","1","1","MC00046","","3G","0","1","M100136","","","","","00","0","2","","01347300782150","C10135","M100136","3G","1","","03","01347300782150","C10135","M100136","3G","1","","03","","","","00","0","2","","1","3G","","01347300782150","","01347300782150","",""
"201512","079","V0540100","30AAAAAA","1180283","3G","1","0","","","3G","1","0","","","86296702318586","C10235","M105422","3G","1","","01","86296702318586","C10235","M105422","3G","1","","01","86296702318586","C10235","M105422","3G","1","","01","86296702318586","C10235","M105422","3G","1","","01","1","3G","","86296702318586","","86296702318586","86296702318586","86296702318586"
"201512","079","V0540100","30AAAAAA","1180333","3G","1","0","","","00","0","0","","","86521902166349","C10333","M101230","3G","1","","01","86521902166349","C10333","M101230","3G","1","","01","86521902166349","C10333","M101230","3G","1","","01","86521902166349","C10333","M101230","3G","1","","01","0","3G","","86521902166349","","86521902166349","86521902166349","86521902166349"
"201512","079","V0540100","30AAAAAA","1180372","4G","1","0","","","3G","1","0","","","86706602491450","C10150","M103322","4G","1","","01","86706602491450","C10150","M103322","4G","1","","01","86706602491450","C10150","M103322","4G","1","","01","86706602491450","C10150","M103322","4G","1","","01","1","4G","86706602491450","","86706602491450","","",""
"201512","079","V0540100","30AAAAAA","1180555","4G","1","0","","","3G","1","0","","","86669702081334","C10150","M103311","4G","1","","01","86669702081334","C10150","M103311","4G","1","","01","86669702081334","C10150","M103311","4G","1","","01","86669702081334","C10150","M103311","4G","1","","01","1","4G","86669702081334","","86669702081334","","",""
"201512","079","V0540100","30AAAAAA","1180611","3G","1","0","","","3G","1","0","","","86575102513384","C10231","M104641","3G","1","","01","86575102513384","C10231","M104641","3G","1","","01","86575102513384","C10231","M104641","3G","1","","01","86575102513384","C10231","M104641","3G","1","","01","1","3G","","86575102513384","","86575102513384","86575102513384","86575102513384"
"201512","079","V0540100","30AAAAAA","1181652","4G","1","1","M100140","","3G","1","1","M100140","","35924106253477","C10135","M100140","4G","1","","03","35924106253477","C10135","M100140","4G","1","","03","35924106253477","C10135","M100140","4G","1","","03","35924106253477","C10135","M100140","4G","1","","03","1","4G","35924106253477","35876605322069","35924106253477","","35876605322069",""
"201512","079","V0540100","30AAAAAA","200062780","3G","1","0","","","00","0","0","","","35853406008783","C10385","M162321","3G","1","","01","35853406008783","C10385","M162321","3G","1","","01","35853406008783","C10385","M162321","3G","1","","01","35853406008783","C10385","M162321","3G","1","","01","0","3G","","35853406008783","","35853406008783","",""
"201512","079","V0540100","30AAAAAA","200067790","3G","1","1","M177920","","3G","1","1","M177920","","","","","00","0","1","","01318500003089","C10135","M177920","3G","1","","03","01318500003089","C10135","M177920","3G","1","","03","01318500003089","C10135","M177920","3G","1","","03","1","3G","","01318500003089","","01318500003089","",""
"201512","079","V0540100","30AAAAAA","1182838","3G","1","1","MC00046","","00","0","1","MC00046","","01360300188298","C10135","MC00046","3G","1","","03","01360300188298","C10135","MC00046","3G","1","","03","01360300188298","C10135","MC00046","3G","1","","03","01360300188298","C10135","MC00046","3G","1","","03","0","3G","","01360300188298","","01360300188298","",""
"201512","079","V0540100","200101AA","1183138","4G","1","1","M177920","","2G","0","0","","","","","","00","0","1","","","","","00","0","2","","35715406283521","C10390","M105830","2G","0","","99","","","","00","0","2","","1","2G","86782602193225","99000264728447","","","99000264728447","35715406283521"
"201512","079","V0540100","30AAAAAA","1183221","4G","1","0","","","3G","1","0","","","35745804210466","C10150","M103330","4G","1","","01","35745804210466","C10150","M103330","4G","1","","01","35745804210466","C10150","M103330","4G","1","","01","35745804210466","C10150","M103330","4G","1","","01","1","4G","35745804210466","","35745804210466","","",""
"201512","079","V0540100","30AAAAAA","200066088","3G","1","1","MC00046","","00","0","0","","1","","","","00","0","1","","","","","00","0","1","","","","","00","0","1","","","","","00","0","2","","0","00","","01315400264117","","","",""
"201512","079","V0540100","200101AA","200067492","3G","1","0","","","3G","1","0","","","","","","00","0","2","","35427305147261","C10385","M102549","3G","1","","01","35427305147261","C10385","M102549","3G","1","","01","","","","00","0","2","","1","3G","","35427305147261","","35427305147261","35427305147261","35427305147261"
"201512","079","V0540100","30AAAAAA","200067553","","","","","","00","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","",""
"201512","079","V0540100","30AAAAAA","200067846","4G","1","1","M100148","","00","0","1","M100148","","35442806533574","C10135","M100148","4G","1","","03","35442806533574","C10135","M100148","4G","1","","03","35442806533574","C10135","M100148","4G","1","","03","35442806533574","C10135","M100148","4G","1","","03","0","4G","35442806533574","","35442806533574","","",""
"201512","079","V0540100","30AAAAAA","200058809","4G","1","0","","","3G","1","0","","","","","","00","0","2","","86519902285409","C10035","M100039","4G","1","","01","86519902285409","C10035","M100039","4G","1","","01","","","","00","0","2","","1","4G","86519902285409","","86519902285409","","",""
"201512","079","V0540100","30AAAAAA","200058810","3G","1","1","MC00045","","3G","1","1","MC00045","","01312400558867","C10135","MC00045","3G","1","","03","01312400558867","C10135","MC00045","3G","1","","03","01312400558867","C10135","MC00045","3G","1","","03","01312400558867","C10135","MC00045","3G","1","","03","1","3G","","01312400558867","","01312400558867","",""
"201512","079","V0540100","30AAAAAA","200058813","3G","1","0","","","3G","1","0","","","35809405829660","C10320","M104190","3G","1","","01","35809405829660","C10320","M104190","3G","1","","01","86756702584682","C10235","M179888","3G","1","","01","35809405829660","C10320","M104190","3G","1","","01","1","3G","","35809405829660","","35809405829660","86756702584682","86756702584682"
"201512","079","V0540100","30AAAAAA","200058829","3G","1","0","","","3G","1","0","","","86267502160022","C10333","M101289","3G","1","","01","86267502160022","C10333","M101289","3G","1","","01","86267502160022","C10333","M101289","3G","1","","01","86267502160022","C10333","M101289","3G","1","","01","1","3G","","86267502160022","","86267502160022","",""
"201512","079","V0542300","30AAAAAA","200058856","3G","1","1","M100136","","00","0","0","","1","","","","00","0","1","","","","","00","0","1","","","","","00","0","1","","99000229853371","C10135","M100136","3G","1","","03","0","00","","99000229853371","","","",""
"201512","079","V0540100","30AAAAAA","200063158","","","","","","00","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","",""
"201512","079","V0540100","30AAAAAA","200063167","4G","1","0","","","00","0","0","","","","","","00","0","1","","35688106495106","C10385","M106201","4G","1","","01","35688106495106","C10385","M106201","4G","1","","01","35688106495106","C10385","M106201","4G","1","","01","0","4G","35688106495106","","35688106495106","","",""
"201512","079","V0540100","30AAAAAA","200063514","","","","","","00","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","",""
"201512","079","V0540100","30AAAAAA","200063817","3G","1","1","M100142","","3G","1","1","M100142","","35869905545276","C10135","M100142","3G","1","","03","35869905545276","C10135","M100142","3G","1","","03","35869905545276","C10135","M100142","3G","1","","03","35869905545276","C10135","M100142","3G","1","","03","1","3G","","35869905545276","","35869905545276","",""
"201512","079","V0540100","30AAAAAA","200064151","3G","1","0","","","00","0","0","","1","","","","00","0","1","","","","","00","0","1","","","","","00","0","1","","","","","00","0","2","","0","00","","86637901050723","","","86637901050723",""
"201512","079","V0540100","200101AA","200064153","3G","1","0","","","2G","0","0","","","","","","00","0","1","","","","","00","0","2","","35596706055592","C10385","M106191","3G","1","","01","","","","00","0","2","","1","3G","","35596706055592","","35596706055592","35596706055592","35596706055592"
"201512","079","V0540100","30AAAAAA","200064159","3G","1","0","","","00","0","0","","2","","","","00","0","1","","","","","00","0","2","","","","","00","0","2","","","","","00","0","2","","0","00","","35586705498682","","","35586705498682",""
"201512","079","V0540100","30AAAAAA","200065505","3G","1","1","MC00045","","3G","1","1","MC00045","","86715502138156","C10199","M108083","3G","1","","01","86715502138156","C10199","M108083","3G","1","","01","86715502138156","C10199","M108083","3G","1","","01","86715502138156","C10199","M108083","3G","1","","01","1","3G","","86715502138156","","86715502138156","86715502138156","86715502138156"
"201512","079","V0542300","30AAAAAA","200066435","3G","1","0","","","3G","1","0","","","86489502752464","C10035","M100043","3G","1","","01","86489502752464","C10035","M100043","3G","1","","01","86489502752464","C10035","M100043","3G","1","","01","86489502752464","C10035","M100043","3G","1","","01","1","3G","","86489502752464","","86489502752464","",""
"201512","079","V0540100","30AAAAAA","200066483","4G","1","1","M179619","","3G","1","1","M179619","","35209907399572","C10135","M179619","4G","1","","03","35209907399572","C10135","M179619","4G","1","","03","35209907399572","C10135","M179619","4G","1","","03","86713102009881","C10783","M179707","4G","1","","01","1","4G","35209907399572","86320802000708","35209907399572","","",""
"201512","079","V0542100","30AAAAAA","200058944","3G","1","0","","","3G","1","0","","","35563705072069","C10385","M102542","3G","1","","01","35563705072069","C10385","M102542","3G","1","","01","35563705072069","C10385","M102542","3G","1","","01","35563705072069","C10385","M102542","3G","1","","01","1","3G","","35563705072069","","35563705072069","35563705072069","35563705072069"
